"Date","Price","Open","High","Low","Vol.","Change %"
"03/03/2020","25,936.8","25,875.4","26,036.6","25,761.5","111.40K","0.26%"
"03/02/2020","25,870.8","25,572.1","25,998.5","25,572.1","112.49K","0.97%"
"02/28/2020","25,622.1","25,568.0","25,690.6","25,450.1","103.29K","0.25%"
"02/27/2020","25,559.3","25,295.5","25,580.8","25,282.7","96.57K","1.09%"
"02/26/2020","25,282.8","25,321.2","25,354.8","25,226.9","96.56K","-0.13%"
"02/25/2020","25,315.4","25,233.9","25,344.4","25,201.3","95.40K","0.35%"
"02/24/2020","25,227.6","25,198.3","25,276.9","25,120.0","80.34K","0.10%"
"02/21/2020","25,201.3","25,061.6","25,252.9","25,055.3","72.97K","0.59%"
"02/20/2020","25,053.1","25,100.2","25,178.7","25,041.9","79.14K","-0.16%"
"02/19/2020","25,092.3","25,083.2","25,122.3","25,043.3","79.09K","0.06%"
"02/18/2020","25,077.2","25,176.1","25,190.1","25,068.1","79.04K","-0.35%"
"02/17/2020","25,165.2","25,180.1","25,210.3","25,153.4","57.64K","-0.04%"
"02/14/2020","25,174.3","25,194.5","25,249.8","25,158.6","71.97K","-0.07%"
"02/13/2020","25,191.1","25,287.5","25,307.2","25,177.1","74.42K","-0.33%"
"02/12/2020","25,275.1","25,371.5","25,389.2","25,265.4","71.56K","-0.35%"
"02/11/2020","25,364.1","25,380.6","25,398.0","25,312.2","73.63K","-0.04%"
"02/10/2020","25,374.5","25,441.9","25,491.1","25,372.5","75.94K","-0.18%"
"02/07/2020","25,420.6","25,504.7","25,530.2","25,419.8","69.27K","-0.30%"
"02/06/2020","25,496.7","25,541.9","25,577.9","25,460.6","72.57K","-0.15%"
"02/05/2020","25,535.0","25,666.3","25,682.8","25,526.8","72.02K","-0.46%"
"02/04/2020","25,652.9","25,724.4","25,738.5","25,639.5","71.25K","-0.22%"
"02/03/2020","25,709.8","25,758.9","25,797.8","25,668.6","63.81K","-0.20%"
"01/31/2020","25,760.2","25,575.5","25,770.6","25,540.4","69.77K","0.74%"
"01/30/2020","25,569.8","25,510.7","25,594.0","25,500.3","71.95K","0.25%"
"01/29/2020","25,506.8","25,538.5","25,553.6","25,467.9","66.91K","-0.10%"
"01/28/2020","25,532.2","25,531.6","25,547.8","25,481.8","63.23K","0.02%"
"01/27/2020","25,527.6","25,536.2","25,577.9","25,508.4","66.68K","-0.05%"
"01/24/2020","25,539.2","25,613.8","25,632.4","25,532.7","56.27K","-0.26%"
"01/23/2020","25,606.4","25,701.9","25,741.3","25,571.0","51.04K","-0.35%"
"01/22/2020","25,696.7","25,682.7","25,716.9","25,648.6","61.02K","0.08%"
"01/21/2020","25,677.0","25,707.1","25,763.8","25,674.6","59.82K","-0.10%"
"01/20/2020","25,703.7","25,704.6","25,726.8","25,663.1","48.79K","0.05%"
"01/17/2020","25,690.9","25,805.5","25,822.2","25,689.5","51.69K","-0.43%"
"01/16/2020","25,800.9","25,842.4","25,890.1","25,784.6","63.99K","-0.12%"
"01/15/2020","25,832.2","25,792.6","25,873.7","25,766.5","73.35K","0.18%"
"01/14/2020","25,786.8","25,804.3","25,830.8","25,733.5","75.24K","-0.05%"
"01/13/2020","25,798.5","25,784.4","25,833.2","25,750.9","64.90K","0.10%"
"01/10/2020","25,771.7","25,735.9","25,796.0","25,690.5","63.15K","0.15%"
"01/09/2020","25,733.6","25,736.9","25,775.1","25,705.8","71.09K","0.00%"
"01/08/2020","25,733.5","25,847.0","25,885.3","25,728.8","87.78K","-0.43%"
"01/07/2020","25,844.8","25,946.7","25,953.6","25,800.7","69.98K","-0.41%"
"01/06/2020","25,950.2","25,878.5","25,974.5","25,848.4","58.90K","0.34%"
"01/03/2020","25,861.2","25,884.4","25,908.6","25,777.7","56.63K","-0.09%"
"01/02/2020","25,883.3","25,981.0","26,015.8","25,863.6","43.91K","-0.35%"
"01/01/2020","25,974.7","25,982.2","26,006.5","25,964.8","0.78K","0.00%"
"12/31/2019","25,974.7","25,948.6","26,045.9","25,945.8","43.33K","0.12%"
"12/30/2019","25,943.4","25,894.7","26,006.5","25,883.1","51.65K","0.19%"
"12/27/2019","25,893.6","25,716.1","25,926.0","25,710.5","51.39K","0.70%"
"12/26/2019","25,713.9","25,702.3","25,747.4","25,681.4","31.05K","0.07%"
"12/25/2019","25,696.5","25,701.5","25,740.5","25,660.6","16.75K","0.01%"
"12/24/2019","25,695.2","25,698.2","25,713.1","25,655.2","55.95K","0.02%"
"12/23/2019","25,689.6","25,681.3","25,715.6","25,651.9","48.06K","0.06%"
"12/20/2019","25,673.3","25,769.7","25,788.2","25,645.4","49.74K","-0.35%"
"12/19/2019","25,763.9","25,753.3","25,823.0","25,734.9","53.37K","0.06%"
"12/18/2019","25,747.5","25,842.4","25,855.1","25,746.3","54.80K","-0.35%"
"12/17/2019","25,838.9","25,826.7","25,902.6","25,792.5","58.52K","0.06%"
"12/16/2019","25,822.7","25,774.1","25,863.8","25,773.1","55.21K","0.22%"
"12/13/2019","25,766.1","25,787.1","25,951.6","25,748.6","81.12K","-0.06%"
"12/12/2019","25,782.5","25,795.4","25,846.1","25,724.5","67.60K","-0.03%"
"12/11/2019","25,789.1","25,701.3","25,831.4","25,655.2","62.72K","0.35%"
"12/10/2019","25,700.2","25,635.8","25,716.3","25,632.3","59.63K","0.27%"
"12/09/2019","25,630.7","25,621.6","25,671.7","25,608.1","42.72K","0.02%"
"12/06/2019","25,624.6","25,723.4","25,784.0","25,586.8","47.07K","-0.39%"
"12/05/2019","25,724.6","25,672.8","25,737.3","25,666.7","53.77K","0.24%"
"12/04/2019","25,663.1","25,676.9","25,759.7","25,642.7","65.27K","-0.05%"
"12/03/2019","25,674.7","25,677.2","25,705.9","25,638.7","67.17K","0.01%"
"12/02/2019","25,670.9","25,530.4","25,702.7","25,499.9","62.34K","0.55%"
"11/29/2019","25,531.7","25,541.4","25,566.4","25,452.8","57.13K","-0.02%"
"11/28/2019","25,536.2","25,519.3","25,565.7","25,519.3","60.19K","0.08%"
"11/27/2019","25,515.4","25,555.9","25,572.3","25,503.0","61.78K","-0.14%"
"11/26/2019","25,550.7","25,551.9","25,571.0","25,524.6","60.88K","0.02%"
"11/25/2019","25,546.9","25,571.3","25,593.8","25,527.6","57.56K","-0.07%"
"11/22/2019","25,565.5","25,651.3","25,716.2","25,548.1","65.37K","-0.31%"
"11/21/2019","25,644.5","25,691.1","25,740.7","25,634.0","70.49K","-0.16%"
"11/20/2019","25,685.9","25,702.6","25,713.1","25,641.2","75.07K","-0.06%"
"11/19/2019","25,701.0","25,693.7","25,717.7","25,668.9","67.03K","0.05%"
"11/18/2019","25,687.9","25,646.2","25,737.8","25,636.9","64.23K","0.19%"
"11/15/2019","25,640.4","25,574.5","25,660.1","25,558.0","65.29K","0.28%"
"11/14/2019","25,568.7","25,535.6","25,586.1","25,494.4","68.07K","0.14%"
"11/13/2019","25,532.8","25,541.5","25,570.4","25,508.9","64.77K","-0.01%"
"11/12/2019","25,535.1","25,597.6","25,612.1","25,524.1","58.99K","-0.23%"
"11/11/2019","25,594.2","25,569.9","25,624.3","25,556.0","45.88K","0.14%"
"11/08/2019","25,559.6","25,636.6","25,648.8","25,556.0","56.69K","-0.28%"
"11/07/2019","25,630.3","25,674.9","25,734.0","25,601.8","84.06K","-0.15%"
"11/06/2019","25,669.7","25,693.4","25,737.5","25,667.9","73.34K","-0.08%"
"11/05/2019","25,690.6","25,817.0","25,846.6","25,665.6","81.72K","-0.47%"
"11/04/2019","25,811.2","25,899.2","25,928.3","25,807.7","66.81K","-0.35%"
"11/01/2019","25,902.8","25,876.0","25,922.4","25,818.0","67.57K","0.13%"
"10/31/2019","25,870.2","25,871.4","25,931.7","25,826.1","84.77K","0.03%"
"10/30/2019","25,863.4","25,783.2","25,874.9","25,705.6","71.40K","0.33%"
"10/29/2019","25,777.4","25,751.9","25,800.6","25,692.7","56.63K","0.12%"
"10/28/2019","25,747.4","25,710.8","25,772.8","25,695.7","49.69K","0.18%"
"10/25/2019","25,701.0","25,765.7","25,807.1","25,688.8","66.90K","-0.25%"
"10/24/2019","25,764.6","25,831.2","25,903.8","25,739.0","77.95K","-0.23%"
"10/23/2019","25,824.8","25,812.8","25,853.2","25,772.0","77.55K","0.06%"
"10/22/2019","25,808.8","25,876.4","25,894.9","25,795.4","77.89K","-0.23%"
"10/21/2019","25,868.9","25,856.2","25,946.0","25,842.3","72.48K","-0.18%"
"10/18/2019","25,915.4","25,817.8","25,925.8","25,788.9","71.34K","0.41%"
"10/17/2019","25,809.7","25,690.4","25,853.8","25,677.4","86.10K","0.49%"
"10/16/2019","25,684.6","25,597.1","25,724.0","25,573.7","87.20K","0.36%"
"10/15/2019","25,593.0","25,591.6","25,629.5","25,499.6","88.28K","0.03%"
"10/14/2019","25,585.0","25,627.6","25,641.5","25,554.5","70.55K","-0.11%"
"10/11/2019","25,612.8","25,535.0","25,672.9","25,525.7","92.53K","0.33%"
"10/10/2019","25,529.3","25,481.2","25,603.5","25,480.1","90.97K","0.21%"
"10/09/2019","25,475.5","25,419.6","25,526.5","25,408.0","74.67K","0.24%"
"10/08/2019","25,413.3","25,453.8","25,512.4","25,382.5","77.65K","-0.15%"
"10/07/2019","25,450.4","25,465.4","25,523.4","25,431.8","63.63K","-0.05%"
"10/04/2019","25,464.3","25,437.0","25,508.3","25,420.2","77.23K","0.11%"
"10/03/2019","25,436.5","25,430.4","25,522.8","25,385.2","74.98K","0.05%"
"10/02/2019","25,422.6","25,365.0","25,443.1","25,301.6","59.63K","0.25%"
"10/01/2019","25,358.7","25,289.1","25,390.6","25,239.8","66.57K","0.30%"
"09/30/2019","25,283.4","25,386.3","25,404.8","25,253.1","60.69K","-0.37%"
"09/27/2019","25,376.2","25,337.8","25,431.5","25,299.5","70.76K","0.16%"
"09/26/2019","25,336.7","25,392.1","25,448.0","25,308.8","77.24K","-0.18%"
"09/25/2019","25,383.1","25,571.9","25,582.4","25,379.3","70.81K","-0.70%"
"09/24/2019","25,561.8","25,509.4","25,583.5","25,484.9","67.73K","0.24%"
"09/23/2019","25,501.3","25,562.6","25,587.5","25,443.3","63.00K","-0.24%"
"09/20/2019","25,562.8","25,630.7","25,685.6","25,515.1","66.08K","-0.24%"
"09/19/2019","25,624.9","25,602.3","25,706.1","25,584.9","68.97K","0.11%"
"09/18/2019","25,597.2","25,718.7","25,726.8","25,564.0","68.24K","-0.45%"
"09/17/2019","25,712.4","25,540.9","25,724.5","25,524.8","78.22K","0.68%"
"09/16/2019","25,539.8","25,730.2","25,744.1","25,524.7","76.35K","-0.60%"
"09/13/2019","25,694.9","25,673.3","25,783.5","25,654.7","81.78K","0.11%"
"09/12/2019","25,667.1","25,545.5","25,731.3","25,357.7","89.77K","0.50%"
"09/11/2019","25,539.8","25,620.4","25,655.5","25,484.0","75.24K","-0.31%"
"09/10/2019","25,618.7","25,630.1","25,659.8","25,589.1","72.78K","-0.03%"
"09/09/2019","25,625.6","25,574.6","25,680.0","25,549.3","67.90K","0.18%"
"09/06/2019","25,580.4","25,599.5","25,652.3","25,564.1","84.72K","-0.06%"
"09/05/2019","25,596.7","25,599.5","25,716.7","25,556.6","91.36K","0.00%"
"09/04/2019","25,597.8","25,458.6","25,609.9","25,444.7","94.46K","0.57%"
"09/03/2019","25,452.8","25,435.0","25,471.3","25,345.9","94.87K","0.11%"
"09/02/2019","25,424.7","25,477.9","25,504.6","25,404.9","67.02K","-0.21%"
"08/30/2019","25,478.0","25,651.1","25,662.7","25,417.7","83.87K","-0.64%"
"08/29/2019","25,642.1","25,706.9","25,736.1","25,616.3","83.44K","-0.25%"
"08/28/2019","25,705.3","25,727.2","25,758.0","25,696.5","83.88K","-0.08%"
"08/27/2019","25,725.5","25,757.8","25,787.5","25,715.6","84.17K","-0.09%"
"08/26/2019","25,749.8","25,856.4","25,904.0","25,735.8","94.66K","-0.39%"
"08/23/2019","25,851.8","25,710.0","25,876.2","25,637.2","91.25K","0.59%"
"08/22/2019","25,701.0","25,718.9","25,788.2","25,671.7","81.72K","-0.05%"
"08/21/2019","25,712.6","25,756.4","25,772.2","25,708.4","79.99K","-0.16%"
"08/20/2019","25,753.0","25,709.9","25,773.8","25,676.4","82.56K","0.20%"
"08/19/2019","25,701.9","25,746.8","25,792.7","25,701.8","71.57K","-0.14%"
"08/16/2019","25,738.7","25,778.2","25,793.3","25,686.4","75.90K","-0.13%"
"08/15/2019","25,772.5","25,848.1","25,900.1","25,739.9","92.32K","-0.26%"
"08/14/2019","25,840.2","25,922.8","25,969.9","25,827.2","91.95K","-0.30%"
"08/13/2019","25,917.7","26,014.8","26,059.7","25,921.7","92.37K","-0.34%"
"08/12/2019","26,006.2","25,998.9","26,074.5","25,893.0","72.50K","0.09%"
"08/09/2019","25,983.8","25,965.6","26,044.1","25,947.8","89.38K","0.10%"
"08/08/2019","25,957.6","25,999.6","26,088.6","25,958.6","101.87K","-0.14%"
"08/07/2019","25,993.8","26,043.3","26,100.6","25,953.2","105.42K","-0.16%"
"08/06/2019","26,035.3","26,068.3","26,179.4","25,970.0","105.48K","-0.11%"
"08/05/2019","26,064.8","25,781.2","26,092.7","25,781.2","100.44K","1.09%"
"08/02/2019","25,784.9","25,722.7","25,814.8","25,693.7","97.60K","0.28%"
"08/01/2019","25,712.6","25,731.2","25,748.3","25,587.0","103.84K","-0.05%"
"07/31/2019","25,724.9","25,885.2","25,934.4","25,694.0","84.77K","-0.58%"
"07/30/2019","25,875.0","25,865.2","25,900.3","25,830.6","78.93K","0.06%"
"07/29/2019","25,859.7","25,826.3","25,882.6","25,792.1","64.11K","0.17%"
"07/26/2019","25,815.6","25,872.2","25,886.5","25,791.5","65.49K","-0.21%"
"07/25/2019","25,868.8","25,858.3","25,968.5","25,765.4","79.34K","0.08%"
"07/24/2019","25,848.1","25,883.8","25,910.6","25,834.4","80.53K","-0.12%"
"07/23/2019","25,880.4","26,020.7","26,052.0","25,867.5","75.95K","-0.52%"
"07/22/2019","26,014.9","26,078.5","26,086.6","26,010.2","66.93K","-0.25%"
"07/19/2019","26,079.8","26,180.7","26,196.9","26,043.6","86.58K","-0.36%"
"07/18/2019","26,173.8","26,042.5","26,191.1","26,012.4","82.75K","0.52%"
"07/17/2019","26,037.4","26,010.6","26,066.8","25,985.6","72.86K","0.12%"
"07/16/2019","26,004.9","26,119.1","26,135.3","25,987.4","70.69K","-0.42%"
"07/15/2019","26,115.1","26,149.7","26,182.9","26,107.5","61.90K","-0.11%"
"07/12/2019","26,144.1","26,112.1","26,164.2","26,076.6","78.19K","0.14%"
"07/11/2019","26,107.0","26,124.8","26,190.2","26,090.1","82.70K","-0.01%"
"07/10/2019","26,108.9","26,036.2","26,155.0","26,011.7","81.59K","0.34%"
"07/09/2019","26,020.3","26,069.8","26,083.0","26,002.5","70.44K","-0.16%"
"07/08/2019","26,062.3","26,079.4","26,117.4","26,051.2","65.63K","-0.06%"
"07/05/2019","26,076.6","26,237.6","26,245.8","26,041.1","80.76K","-0.56%"
"07/04/2019","26,224.0","26,220.2","26,263.2","26,198.8","60.37K","0.04%"
"07/03/2019","26,213.4","26,226.3","26,299.2","26,192.5","74.74K","0.01%"
"07/02/2019","26,210.4","26,250.1","26,308.8","26,196.5","77.18K","-0.10%"
"07/01/2019","26,237.6","26,498.9","26,511.8","26,238.4","76.29K","-0.94%"
"06/28/2019","26,487.4","26,505.7","26,553.7","26,452.3","65.20K","-0.05%"
"06/27/2019","26,501.1","26,495.5","26,538.3","26,470.1","66.51K","0.05%"
"06/26/2019","26,487.4","26,481.7","26,547.9","26,440.4","73.56K","0.05%"
"06/25/2019","26,473.6","26,547.1","26,596.2","26,426.9","72.52K","-0.24%"
"06/24/2019","26,536.7","26,459.8","26,562.2","26,459.8","59.49K","0.29%"
"06/21/2019","26,460.1","26,310.4","26,500.5","26,275.8","72.81K","0.60%"
"06/20/2019","26,302.4","26,175.1","26,372.1","26,173.9","75.45K","0.51%"
"06/19/2019","26,168.8","26,117.7","26,240.4","26,072.2","58.29K","0.21%"
"06/18/2019","26,114.2","26,194.0","26,238.6","26,086.9","65.33K","-0.27%"
"06/17/2019","26,186.1","26,172.5","26,264.1","26,143.4","55.67K","0.15%"
"06/14/2019","26,145.9","26,310.8","26,338.4","26,138.7","69.79K","-0.52%"
"06/13/2019","26,282.0","26,321.3","26,371.5","26,275.8","82.36K","-0.13%"
"06/12/2019","26,315.6","26,434.9","26,482.4","26,308.5","85.76K","-0.46%"
"06/11/2019","26,438.5","26,430.5","26,468.8","26,377.7","80.90K","0.05%"
"06/10/2019","26,424.8","26,493.6","26,511.2","26,368.9","69.47K","-0.32%"
"06/07/2019","26,508.9","26,388.1","26,552.1","26,321.7","75.45K","0.48%"
"06/06/2019","26,383.4","26,291.6","26,467.6","26,244.1","93.90K","0.45%"
"06/05/2019","26,265.9","26,327.3","26,474.3","26,265.9","93.14K","-0.21%"
"06/04/2019","26,321.7","26,297.8","26,397.3","26,268.8","90.48K","0.11%"
"06/03/2019","26,293.7","26,147.1","26,351.6","26,105.9","90.60K","0.45%"
"05/31/2019","26,174.7","26,077.0","26,183.4","26,046.9","123.53K","0.44%"
"05/30/2019","26,060.9","26,055.5","26,100.4","26,032.5","99.88K","0.05%"
"05/29/2019","26,048.5","26,108.9","26,150.0","26,036.8","114.40K","-0.22%"
"05/28/2019","26,105.5","26,191.1","26,202.8","26,104.2","104.21K","-0.30%"
"05/27/2019","26,183.0","26,187.4","26,243.6","26,160.6","76.76K","-0.03%"
"05/24/2019","26,190.3","26,153.6","26,228.4","26,134.9","90.16K","0.16%"
"05/23/2019","26,147.8","26,065.5","26,170.0","25,979.3","102.92K","0.33%"
"05/22/2019","26,062.2","26,121.3","26,136.8","26,060.5","90.54K","-0.14%"
"05/21/2019","26,098.6","26,147.3","26,171.6","26,060.5","95.78K","-0.13%"
"05/20/2019","26,133.1","26,100.8","26,162.6","26,080.9","80.12K","0.13%"
"05/17/2019","26,098.7","26,047.8","26,167.2","26,036.1","99.45K","0.26%"
"05/16/2019","26,030.8","26,128.7","26,186.8","26,026.8","100.28K","-0.25%"
"05/15/2019","26,096.0","26,214.8","26,237.0","26,069.2","109.00K","-0.41%"
"05/14/2019","26,203.4","26,184.5","26,294.3","26,172.8","97.91K","0.10%"
"05/13/2019","26,177.7","26,244.9","26,283.6","26,166.9","92.56K","-0.17%"
"05/10/2019","26,223.4","26,260.7","26,296.7","26,187.7","125.73K","0.02%"
"05/09/2019","26,218.3","26,152.9","26,332.0","26,134.4","129.06K","0.27%"
"05/08/2019","26,147.8","26,069.4","26,214.3","26,061.3","127.33K","0.33%"
"05/07/2019","26,061.5","26,073.0","26,184.9","26,010.0","132.44K","-0.02%"
"05/06/2019","26,066.6","26,047.0","26,099.7","25,944.7","105.10K","0.11%"
"05/03/2019","26,038.9","26,012.4","26,060.2","25,890.5","103.48K","0.17%"
"05/02/2019","25,995.4","26,090.6","26,112.5","25,992.6","102.85K","-0.27%"
"05/01/2019","26,065.2","26,119.7","26,239.7","26,055.7","79.67K","-0.18%"
"04/30/2019","26,111.8","26,052.2","26,158.2","26,026.6","102.97K","0.27%"
"04/29/2019","26,041.9","25,974.2","26,065.0","25,946.2","82.35K","0.32%"
"04/26/2019","25,958.1","25,846.2","26,027.7","25,828.8","114.92K","0.46%"
"04/25/2019","25,838.3","25,910.8","25,968.2","25,814.8","124.51K","-0.20%"
"04/24/2019","25,889.4","26,066.3","26,079.1","25,863.2","141.65K","-0.64%"
"04/23/2019","26,055.6","26,138.8","26,155.5","25,983.9","125.21K","-0.31%"
"04/22/2019","26,136.5","26,101.3","26,155.0","26,078.2","72.41K","0.13%"
"04/19/2019","26,102.0","26,081.9","26,123.3","26,054.1","89.86K","0.18%"
"04/18/2019","26,054.7","26,207.3","26,231.6","26,047.1","125.61K","-0.55%"
"04/17/2019","26,199.8","26,171.4","26,273.5","26,165.6","128.16K","0.12%"
"04/16/2019","26,168.5","26,223.6","26,251.4","26,166.7","115.88K","-0.24%"
"04/15/2019","26,231.1","26,215.4","26,267.6","26,202.7","93.51K","0.06%"
"04/12/2019","26,214.9","26,105.3","26,276.9","26,100.7","128.30K","0.46%"
"04/11/2019","26,095.5","26,153.9","26,195.7","26,092.6","124.38K","-0.22%"
"04/10/2019","26,153.4","26,127.3","26,188.7","26,051.8","123.99K","0.11%"
"04/09/2019","26,125.6","26,149.3","26,183.0","26,107.6","132.98K","0.02%"
"04/08/2019","26,119.8","26,025.8","26,160.9","26,012.0","101.30K","0.40%"
"04/05/2019","26,015.4","26,037.4","26,091.9","26,006.0","132.27K","-0.05%"
"04/04/2019","26,028.2","26,064.0","26,100.0","25,994.5","135.45K","-0.13%"
"04/03/2019","26,061.8","25,991.6","26,113.9","25,982.3","140.51K","0.29%"
"04/02/2019","25,987.6","26,024.0","26,029.8","25,941.7","144.87K","-0.09%"
"04/01/2019","26,010.7","26,030.2","26,102.8","25,991.5","115.80K","-0.06%"
"03/29/2019","26,026.8","26,036.2","26,101.0","26,008.2","145.76K","-0.08%"
"03/28/2019","26,046.6","26,092.5","26,134.7","26,015.3","151.81K","-0.12%"
"03/27/2019","26,079.2","26,141.2","26,184.1","26,078.6","159.42K","-0.20%"
"03/26/2019","26,130.2","26,245.6","26,280.4","26,126.2","143.14K","-0.42%"
"03/25/2019","26,240.4","26,254.8","26,292.0","26,179.4","114.79K","-0.02%"
"03/22/2019","26,245.0","26,390.6","26,436.9","26,153.9","161.26K","-0.52%"
"03/21/2019","26,383.0","26,490.7","26,545.3","26,312.8","149.68K","-0.38%"
"03/20/2019","26,483.8","26,344.5","26,574.3","26,300.3","140.55K","0.55%"
"03/19/2019","26,338.8","26,306.4","26,373.6","26,295.9","131.68K","0.14%"
"03/18/2019","26,301.8","26,268.2","26,360.9","26,255.5","95.09K","0.11%"
"03/15/2019","26,271.7","26,225.3","26,322.7","26,205.6","145.80K","0.20%"
"03/14/2019","26,218.4","26,278.1","26,312.9","26,198.6","169.20K","-0.21%"
"03/13/2019","26,272.9","26,185.3","26,309.4","26,160.9","160.63K","0.35%"
"03/12/2019","26,181.3","26,097.2","26,232.9","26,083.2","165.88K","0.35%"
"03/11/2019","26,090.8","26,072.8","26,119.2","26,030.6","126.02K","0.05%"
"03/08/2019","26,077.4","25,968.4","26,096.0","25,947.6","136.45K","0.42%"
"03/07/2019","25,967.8","26,233.4","26,267.1","25,926.1","137.54K","-1.01%"
"03/06/2019","26,232.8","26,244.5","26,281.5","26,184.1","138.92K","0.00%"
"03/05/2019","26,233.4","26,307.6","26,340.1","26,191.7","140.90K","-0.28%"
"03/04/2019","26,308.2","26,403.3","26,445.0","26,238.6","110.28K","-0.34%"
"03/01/2019","26,396.9","26,407.4","26,475.8","26,341.2","156.79K","0.06%"
"02/28/2019","26,380.7","26,380.7","26,496.7","26,342.0","160.98K","0.02%"
"02/27/2019","26,376.7","26,424.2","26,457.9","26,353.5","151.88K","-0.25%"
"02/26/2019","26,443.3","26,389.6","26,459.6","26,318.1","142.10K","0.27%"
"02/25/2019","26,372.2","26,315.5","26,395.4","26,263.2","130.29K","0.17%"
"02/22/2019","26,328.3","26,313.1","26,400.2","26,261.0","153.44K","0.06%"
"02/21/2019","26,312.6","26,301.3","26,386.8","26,275.4","162.60K","0.05%"
"02/20/2019","26,300.7","26,313.4","26,386.5","26,270.6","147.56K","-0.04%"
"02/19/2019","26,310.6","26,238.6","26,350.0","26,155.1","135.04K","0.27%"
"02/18/2019","26,240.4","26,191.6","26,300.7","26,182.3","103.78K","0.14%"
"02/15/2019","26,203.8","26,206.1","26,245.5","26,059.9","152.84K","-0.02%"
"02/14/2019","26,207.8","26,134.9","26,244.9","26,088.5","153.83K","0.33%"
"02/13/2019","26,122.7","26,284.7","26,324.4","26,115.7","154.00K","-0.62%"
"02/12/2019","26,285.4","26,180.9","26,324.8","26,122.9","144.07K","0.42%"
"02/11/2019","26,174.4","26,283.8","26,299.8","26,146.6","118.58K","-0.46%"
"02/08/2019","26,295.3","26,318.5","26,350.9","26,269.7","154.67K","-0.14%"
"02/07/2019","26,332.4","26,367.2","26,402.0","26,279.0","158.35K","-0.14%"
"02/06/2019","26,368.4","26,470.4","26,502.9","26,361.4","173.90K","-0.46%"
"02/05/2019","26,490.2","26,548.2","26,585.3","26,455.4","171.17K","-0.22%"
"02/04/2019","26,548.2","26,587.7","26,613.2","26,506.5","121.20K","-0.14%"
"02/01/2019","26,586.5","26,561.0","26,665.4","26,526.5","167.35K","0.12%"
"01/31/2019","26,555.9","26,635.9","26,716.0","26,523.4","174.91K","-0.30%"
"01/30/2019","26,634.7","26,520.0","26,692.7","26,463.0","179.86K","0.44%"
"01/29/2019","26,518.8","26,511.9","26,567.5","26,467.8","178.23K","0.05%"
"01/28/2019","26,504.9","26,453.9","26,551.3","26,419.1","160.94K","0.18%"
"01/25/2019","26,458.0","26,228.2","26,490.4","26,207.4","169.56K","0.88%"
"01/24/2019","26,226.5","26,398.2","26,439.9","26,182.5","155.77K","-0.66%"
"01/23/2019","26,401.6","26,350.6","26,438.8","26,325.1","139.46K","0.19%"
"01/22/2019","26,351.2","26,362.8","26,413.8","26,293.2","154.98K","-0.07%"
"01/21/2019","26,368.6","26,374.4","26,467.2","26,343.1","132.29K","0.03%"
"01/18/2019","26,361.6","26,441.6","26,477.6","26,336.1","157.66K","-0.27%"
"01/17/2019","26,433.5","26,433.5","26,468.3","26,373.2","178.93K","-0.05%"
"01/16/2019","26,445.7","26,488.5","26,515.3","26,392.3","4.33K","-0.14%"
"01/15/2019","26,482.7","26,615.0","26,663.8","26,406.2","","-0.53%"
"01/14/2019","26,624.9","26,612.2","26,645.8","26,537.9","","0.07%"
"01/11/2019","26,606.9","26,674.2","26,776.3","26,579.1","155.97K","-0.26%"
"01/10/2019","26,676.5","26,778.6","26,848.2","26,641.8","","-0.37%"
"01/09/2019","26,775.7","26,546.0","26,805.9","26,525.2","","0.87%"
"01/08/2019","26,543.7","26,622.6","26,648.1","26,497.3","6.64K","-0.29%"
"01/07/2019","26,622.0","26,427.1","26,645.2","26,427.1","5.20K","0.71%"
"01/04/2019","26,435.3","26,432.9","26,497.9","26,319.3","144.79K","-0.01%"
"01/03/2019","26,436.9","26,328.9","26,481.0","26,245.4","9.25K","0.42%"
"01/02/2019","26,325.4","26,589.0","26,685.1","26,283.7","9.01K","-1.00%"
"01/01/2019","26,590.8","26,595.4","26,787.9","26,500.3","3.38K","-0.06%"
"12/31/2018","26,605.8","26,543.2","26,605.8","26,492.2","","0.24%"
"12/28/2018","26,542.0","26,557.6","26,645.9","26,507.2","","-0.06%"
"12/27/2018","26,557.1","26,409.9","26,606.0","26,387.7","","0.56%"
"12/26/2018","26,409.9","26,452.5","26,592.2","26,384.3","","-0.15%"
"12/25/2018","26,450.2","26,537.5","26,606.2","26,445.5","","-0.33%"
"12/24/2018","26,536.9","26,473.9","26,627.7","26,427.4","","0.22%"
"12/21/2018","26,479.2","26,669.7","26,716.7","26,430.3","","-0.72%"
"12/20/2018","26,672.0","26,519.2","26,767.6","26,502.2","","0.58%"
"12/19/2018","26,517.5","26,492.7","26,669.0","26,487.2","","0.09%"
"12/18/2018","26,493.9","26,458.9","26,589.5","26,433.2","","0.12%"
"12/17/2018","26,461.2","26,335.2","26,489.2","26,312.0","","0.47%"
"12/14/2018","26,337.6","26,456.4","26,482.0","26,239.8","","-0.47%"
"12/13/2018","26,462.8","26,493.8","26,537.3","26,385.9","","-0.11%"
"12/12/2018","26,491.4","26,365.6","26,538.0","26,349.7","","0.46%"
"12/11/2018","26,370.9","26,467.4","26,567.0","26,338.3","","-0.40%"
"12/10/2018","26,476.8","26,578.0","26,704.3","26,451.1","","-0.18%"
"12/07/2018","26,525.0","26,547.7","26,634.5","26,480.7","","-0.07%"
